EF0800372|2013-12-09 11:32|Expired Meter|14th & Avery Parking Garage|CA 5LWA901
EF0500296|2013-12-09 11:37|No Valid Permit Displayed|Devaney East|NE RYI252
EF0500297|2013-12-09 11:42|No Valid Permit Displayed|Devaney East|NE SSY723
EF0500298|2013-12-09 11:50|Park in Handicap Stall 1st Off.|17th Street, East of Devaney|NE TJZ260
EF0500299|2013-12-09 12:10|No Valid Permit Displayed|Harper Schramm Smith|NE TEC713
EF0500300|2013-12-09 12:33|No Valid Permit Displayed|Harper Schramm Smith|NE RSC794
EF0500301|2013-12-09 12:37|Parking in Unauthorized Area|Harper Schramm Smith|IL P774891
EF0400329|2013-12-09 12:45|Expired Meter|14th & Avery Parking Garage|NE 10Y301
EF0400330|2013-12-09 12:46|Expired Meter|14th & Avery Parking Garage|CA 3UCV723
EF0500302|2013-12-09 12:58|No Valid Permit Displayed|Harper Schramm Smith|NE 46C255
EF0500303|2013-12-09 13:07|Expired Meter|Housing|NE TEL853
EF0300355|2013-12-09 13:16|Expired Meter|Abel|NE ABUAZOZ
EF0400331|2013-12-09 13:16|No Valid Permit Displayed|1001 Y Street|NE 7A9906
EF0300356|2013-12-09 13:23|Expired Meter|Sandoz|NE SXL752
EF0300357|2013-12-09 13:25|Expired Meter|Sandoz|IL L116771
EF0500304|2013-12-09 13:38|Parking in Unauthorized Area|14th & W Street|NE TBW261
EF0400332|2013-12-09 13:54|Expired Meter|South Stadium|NE SED570
EF0400333|2013-12-09 13:57|Expired Meter|South Stadium|NE SYA209
EF0400334|2013-12-09 13:59|Expired Meter|South Stadium|NE 76A911
EF0700452|2013-12-09 14:10|Expired Meter|Union|NE 8C5564
EF0400335|2013-12-09 14:13|No Valid Permit Displayed|Raikes Visitors|NE SPN843
EF0700453|2013-12-09 14:16|Expired Meter|13th & R Lot|NE 37-2620
EF0300358|2013-12-09 14:29|No Valid Permit Displayed|19th Street/R-U Street|NE RZY584
EF0300359|2013-12-09 14:30|No Valid Permit Displayed|19th Street/R-U Street|NE RZY584
EF0700454|2013-12-09 14:33|No Valid Permit Displayed|Inside Loop|NE SRC054
EF0300360|2013-12-09 14:34|No Valid Permit Displayed|19th Street/R-U Street|NE 14G433
EF0300361|2013-12-09 14:40|No Valid Permit Displayed|19th Street/R-U Street|NE 14V828
EF0400336|2013-12-09 14:41|Expired Meter|14th & Avery Parking Garage|NE SSS312
EF0700455|2013-12-09 14:43|No Parking Area|U Street/15th - 16th Streets|NE SVP956
EF0600346|2013-12-09 15:26|No Valid Permit Displayed|Boathouse|NE SPN843
EF0600347|2013-12-09 15:51|Parking in Unauthorized Area|Raikes Visitors|NE TDE563
EF0600348|2013-12-09 15:52|Parking in Unauthorized Area|Raikes Visitors|NE TEM059
EF0300362|2013-12-09 16:01|Expired Meter|Abel|NE 9D7144
EF0300363|2013-12-09 16:03|Expired Meter|Abel|NE 7C1880
EF0300364|2013-12-09 16:06|Expired Meter|Abel|NE 4A2066
EF0600349|2013-12-09 16:20|No Valid Permit Displayed|Harper Schramm Smith|NE RUW270
EF0600350|2013-12-09 16:22|No Valid Permit Displayed|Harper Schramm Smith|NE SKC806
EF0100344|2013-12-09 16:33|Expired Meter|Sapp Drive|KS 341AZW
EF0100345|2013-12-09 16:35|Expired Meter|Sapp Drive|NE 23C391
EF0600351|2013-12-09 16:59|No Valid Permit Displayed|Harper Schramm Smith|NE SKE791
EF0100346|2013-12-09 17:00|Improper Parking|Cook Pavilion|TX CCY2483
EF0600352|2013-12-09 17:02|Parking in Unauthorized Area|Harper Schramm Smith|NE TEP921
EF0600353|2013-12-09 17:05|Parking in Unauthorized Area|Harper Schramm Smith|NE TDS984
EF0100347|2013-12-09 17:20|Expired Meter|South Stadium|NE 15AR75
EF0400337|2013-12-09 17:53|No Valid Permit Displayed|Judging Pavilion|NE 6B7354
EF0400338|2013-12-09 18:02|No Valid Permit Displayed|East Union|NE STV724
EF0400339|2013-12-09 18:18|No Valid Permit Displayed|35th Street|NE SCA444
EF0700456|2013-12-09 18:56|Parking in Unauthorized Area|Union|NE SVT957
EF0700457|2013-12-09 18:58|Parking in Unauthorized Area|Union|NE SXD198
EF0100348|2013-12-09 19:02|No Valid Permit Displayed|Engineering|NE TGL540
EF0100349|2013-12-09 19:32|No Valid Permit Displayed|Sheldon|UT 6B5021L
EF0400340|2013-12-09 19:35|No Valid Permit Displayed|Law College South|KS 438CAF
EF0400341|2013-12-09 19:45|No Valid Permit Displayed|Biochemistry|NE TJR328
EF0400342|2013-12-09 19:50|No Valid Permit Displayed|Biochemistry|WY 199177
EF0700458|2013-12-09 19:55|No Valid Permit Displayed|Union|NE 8A7850
EF0700459|2013-12-09 19:56|No Valid Permit Displayed|Union|NE 18D466
EF0700460|2013-12-09 19:58|Parking in Unauthorized Area|Union|NE TDV427
EF0700461|2013-12-09 20:00|Parking in Unauthorized Area|Union|NE SPB324
EF0700462|2013-12-09 20:01|Parking in Unauthorized Area|Union|NE TCK751
EF0400344|2013-12-09 20:25|No Valid Permit Displayed|East Union|NE SSS660
EF0800373|2013-12-10 07:32|Expired Meter|Harper Schramm Smith|NE TEL853
EF0600354|2013-12-10 07:39|Expired Meter|Sandoz|NE 40E97
EF0600355|2013-12-10 07:42|Expired Meter|Sandoz|NE SGM546
EF0400345|2013-12-10 07:51|Parking in Unauthorized Area|North Stadium|MO KH3N6U
EF0400346|2013-12-10 07:53|Parking in Unauthorized Area|North Stadium|NE 63B65
EF0800374|2013-12-10 08:01|No Valid Permit Displayed|Harper Schramm Smith|NE 52-1526
EF0400347|2013-12-10 08:24|Expired Meter|South Stadium|NE 73A233
EF0400348|2013-12-10 08:28|Expired Meter|South Stadium|MO WH6B6M
EF0400349|2013-12-10 08:32|Expired Meter|South Stadium|NE SKM178
EF0800375|2013-12-10 08:36|No Valid Permit Displayed|Boathouse|NE SPN843
EF0100352|2013-12-10 08:37|No Valid Permit Displayed|Loop|NE SNR467
EF0400350|2013-12-10 08:38|Expired Meter|South Stadium|NE 23D794
EF0400351|2013-12-10 08:40|Expired Meter|South Stadium|NE SBT337
EF0800376|2013-12-10 08:41|Expired Meter|Boathouse|NE SPH561
EF0100353|2013-12-10 08:44|No Valid Permit Displayed|Inside Loop|NE 9B6667
EF0600356|2013-12-10 08:48|Improper Display of Permit|19th Street/R-U Street|IL N492689
EF0800377|2013-12-10 08:52|No Valid Permit Displayed|14th & W Street|NE 29F700
EF0100354|2013-12-10 08:53|No Valid Permit Displayed|Bancroft|NE RYU832
EF0100355|2013-12-10 09:00|Expired Meter|Union|NE SST897
EF0400352|2013-12-10 09:02|No Valid Permit Displayed|14th & Avery Lot|NE 8B6054
EF0600357|2013-12-10 09:03|Expired Meter|Abel|VN EA329019
EF0100356|2013-12-10 09:04|Expired Meter|Union|NE SPF948
EF0600358|2013-12-10 09:06|Expired Meter|Abel|NE ABUAZOZ
EF0600359|2013-12-10 09:11|Parking in Unauthorized Area|Sandoz|NE SJB497
EF0600360|2013-12-10 09:20|Improper Parking|19th & Vine Parking Garage|CO 222FZC
EF0100357|2013-12-10 09:30|No Valid Permit Displayed|Inside Loop|NE 65D228
EF0100358|2013-12-10 09:40|No Parking Area|Union|NE SSL844
EF0100359|2013-12-10 09:42|No Parking Area|Union|NE SSL844
EF0400353|2013-12-10 09:48|Expired Meter|Sapp Drive|IL H846805
EF0100360|2013-12-10 09:53|Expired Meter|13th & R Lot|NE SLC209
EF0100361|2013-12-10 09:56|Expired Meter|13th & R Lot|NE SHA5
EF0100362|2013-12-10 09:59|Expired Meter|13th & R Lot|NE TEL544
EF0400354|2013-12-10 10:13|No Valid Permit Displayed|North Stadium|NE 13D410
EF0400355|2013-12-10 10:16|No Valid Permit Displayed|North Stadium|NE 13D410
EF0400356|2013-12-10 10:16|No Valid Permit Displayed|North Stadium|NE 13D410
EF0100363|2013-12-10 10:47|Parking in Unauthorized Area|420 University Terrace|NE SMV606
EF0400357|2013-12-10 12:13|No Valid Permit Displayed|Harper Schramm Smith|NE 8E1263
EF0800378|2013-12-10 12:24|Expired Meter|East Union|NE SYH353
EF0800379|2013-12-10 12:26|Expired Meter|East Union|NE SBV480
EF0800380|2013-12-10 12:27|Expired Meter|East Union|NE 40D631
EF0800381|2013-12-10 12:28|Expired Meter|East Union|NE 25-1563
EF0400358|2013-12-10 12:29|No Valid Permit Displayed|Housing|NE TAE257
EF0800382|2013-12-10 12:30|Expired Meter|East Union|NE 13-1527
EF0800383|2013-12-10 12:31|Expired Meter|East Union|NE SNS264
EF0800384|2013-12-10 12:32|Expired Meter|East Union|NE TJN248
EF0400359|2013-12-10 12:35|Expired Meter|Housing|NE TEL853
EF0800385|2013-12-10 12:36|No Valid Permit Displayed|East Union|NE SPE667
EF0800386|2013-12-10 12:42|No Valid Permit Displayed|Poultry|TX R65KLW
EF0400360|2013-12-10 12:44|No Valid Permit Displayed|Boathouse|NE SZG369
EF0800387|2013-12-10 12:48|Expired Meter|Dental North|NE SSP949
EF0400361|2013-12-10 12:49|No Valid Permit Displayed|Boathouse|NE 53C924
EF0800388|2013-12-10 12:49|Expired Meter|Dental North|NE 15-1973
EF0800389|2013-12-10 12:50|Expired Meter|Dental North|NE TAB407
EF0800390|2013-12-10 12:52|Expired Meter|Dental North|MN 435KZR
EF0400362|2013-12-10 12:58|Parking in Unauthorized Area|Boathouse|NE TEV724
EF0400363|2013-12-10 13:08|Parking in Unauthorized Area|14th & W Street|NE RSJ361
EF0400364|2013-12-10 13:22|No Valid Permit Displayed|Court Street|NE TAC552
EF0300365|2013-12-10 13:30|No Valid Permit Displayed|Inside Loop|NE RRH513
EF0300366|2013-12-10 13:41|Expired Meter|13th & R Lot|NE SLE489
EF0300367|2013-12-10 13:44|Expired Meter|13th & R Lot|NE 6U210356
EF0400366|2013-12-10 13:54|No Valid Permit Displayed|19th Street/R-U Street|NE 5A1171
EF0400367|2013-12-10 13:59|Parking in Unauthorized Area|19th Street/R-U Street|MO KG9J6A
EF0400368|2013-12-10 14:05|No Valid Permit Displayed|19th Street/R-U Street|NE SNV885
EF0800391|2013-12-10 14:20|Expired Meter|Dairy Store|MO YC1K6P
EF0300368|2013-12-10 14:20|Expired Meter|South Stadium|NE 7B4548
EF0800392|2013-12-10 14:21|Expired Meter|Dairy Store|NE SPH216
EF0800393|2013-12-10 14:22|Expired Meter|Dairy Store|VN E1110255
EF0300369|2013-12-10 14:24|Expired Meter|South Stadium|NE SYD623
EF0800394|2013-12-10 14:24|Expired Meter|Dairy Store|NE SYD765
EF0300370|2013-12-10 14:26|Expired Meter|South Stadium|NE SPN771
EF0800395|2013-12-10 14:28|Expired Meter|Arboretum|VA KFL4366
EF0300371|2013-12-10 14:29|Expired Meter|South Stadium|TX BSM5420
EF0300372|2013-12-10 14:38|Expired Meter|South Stadium|CA 6FBC901
EF0300373|2013-12-10 14:52|Parking in Unauthorized Area|Inside Loop|NE 8B5878
EF0400369|2013-12-10 14:59|Expired Meter|Sandoz|NE SGM546
EF0300374|2013-12-10 15:16|No Valid Permit Displayed|10th & Q Street|IA 642XNK
EF0600361|2013-12-10 15:36|Expired Meter|South Stadium|NE TCS133
EF0600362|2013-12-10 15:37|Expired Meter|South Stadium|NE 84A226
EF0600363|2013-12-10 15:42|Expired Meter|South Stadium|NE 11F713
EF0500305|2013-12-10 15:57|No Valid Permit Displayed|Dental East|SD 2UN479
EF0500306|2013-12-10 16:02|Overtime|Dental North|KS 941BSQ
EF0500307|2013-12-10 16:27|No Valid Permit Displayed|Judging Pavilion|IA 969ZFE
EF0300375|2013-12-10 16:35|Expired Meter|13th & R Lot|NE SST626
EF0300376|2013-12-10 16:37|Expired Meter|13th & R Lot|NE SZW318
EF0500308|2013-12-10 16:46|No Valid Permit Displayed|East Union|NE TGV535
EF0500309|2013-12-10 16:49|No Valid Permit Displayed|East Union|NE 10H88
EF0300377|2013-12-10 16:52|No Valid Permit Displayed|Inside Loop|NE TDU592
EF0300378|2013-12-10 16:56|No Valid Permit Displayed|Loop|NE RUN649
EF0800396|2013-12-10 17:13|Improper Parking|19th & Vine Parking Garage|NE 28G97
EF0300379|2013-12-10 17:20|No Valid Permit Displayed|10th & Q Street|NE 5209
EF0800397|2013-12-10 17:22|Improper Parking|19th & Vine Parking Garage|NE TEF666
EF0600364|2013-12-10 17:24|No Valid Permit Displayed|South Stadium|NE SHM532
EF0600365|2013-12-10 17:28|Expired Meter|South Stadium|NE RUN758
EF0500312|2013-12-10 17:29|No Valid Permit Displayed|East Union|NE TED425
EF0600366|2013-12-10 17:32|Expired Meter|South Stadium|VN 3T559049
EF0300382|2013-12-10 17:44|Expired Meter|13th & R Lot|NE SYK540
EF0300383|2013-12-10 17:45|Expired Meter|13th & R Lot|NE 14D305
EF0800398|2013-12-10 17:48|Park in Handicap Stall 1st Off.|17th & R Parking Garage|CA 5RFN502
EF0300384|2013-12-10 17:49|Expired Meter|13th & R Lot|NE V4HSKRS
EF0300385|2013-12-10 17:51|Expired Meter|13th & R Lot|KS 424BSP
EF0300386|2013-12-10 17:53|Expired Meter|13th & R Lot|NE SXX397
EF0300387|2013-12-10 17:54|Expired Meter|13th & R Lot|NE TGU533
EF0400370|2013-12-10 18:22|No Valid Permit Displayed|14th & W Street|NE SKT879
EF0500313|2013-12-10 18:28|Expired Meter|East Union|NE SLB787
EF0500314|2013-12-10 18:30|Expired Meter|East Union|NE SGN042
EF0500315|2013-12-10 18:31|Expired Meter|East Union|NE TFI540
EF0500316|2013-12-10 18:32|Expired Meter|East Union|NE 9C4003
EF0500317|2013-12-10 18:33|Expired Meter|East Union|WY 71155
EF0400371|2013-12-10 18:34|Expired Meter|14th & W Street|NE SUR416
EF0500318|2013-12-10 18:34|Expired Meter|East Union|NE SKN290
EF0400372|2013-12-10 18:35|Expired Meter|14th & W Street|NE 10H589
EF0500319|2013-12-10 18:35|Expired Meter|East Union|NE 16C933
EF0400373|2013-12-10 18:37|Expired Meter|14th & W Street|NE THZ351
EF0400374|2013-12-10 18:40|Expired Meter|14th & W Street|NE 32A30
EF0400375|2013-12-10 18:41|Expired Meter|14th & W Street|NE SRR350
EF0400376|2013-12-10 18:43|Expired Meter|14th & W Street|NE RRG957
EF0400377|2013-12-10 18:45|Expired Meter|14th & W Street|NE 4966
EF0500320|2013-12-10 18:45|Expired Meter|Dental North|FL 181YFQ
EF0400378|2013-12-10 18:46|Expired Meter|14th & W Street|NE 9A250
EF0400379|2013-12-10 18:48|Expired Meter|14th & W Street|NE 70G151
EF0400380|2013-12-10 18:49|Expired Meter|14th & W Street|NE 44B719
EF0400381|2013-12-10 18:50|Expired Meter|14th & W Street|NE SYD832
EF0400382|2013-12-10 18:51|Expired Meter|14th & W Street|NE 16D254
EF0500321|2013-12-10 18:52|Expired Meter|Dental North|NE 36D626
EF0400383|2013-12-10 18:54|Expired Meter|14th & W Street|CO 992YRH
EF0700463|2013-12-10 18:59|Park in Handicap Stall 1st Off.|Health Center|NE 91A301
EF0500323|2013-12-10 19:06|Expired Meter|Dairy Store|NE TGN567
EF0500324|2013-12-10 19:07|Expired Meter|Dairy Store|NE SUE238
EF0500325|2013-12-10 19:08|Expired Meter|Dairy Store|NE RRH631
EF0500326|2013-12-10 19:09|Expired Meter|Dairy Store|NE SEE995
EF0500327|2013-12-10 19:11|Expired Meter|Dairy Store|NE SPH216
EF0500328|2013-12-10 19:12|Expired Meter|Dairy Store|MN 403DUG
EF0500329|2013-12-10 19:17|Expired Meter|Arboretum|NE RRB301
EF0500330|2013-12-10 19:18|Expired Meter|Arboretum|SD 44JJY7
EF0500331|2013-12-10 19:19|Expired Meter|Arboretum|NE 47C14
EF0500332|2013-12-10 19:21|Expired Meter|Arboretum|NE TAC161
EF0800399|2013-12-10 19:24|No Valid Permit Displayed|17th & R Parking Garage|NE SSZ623
EF0300388|2013-12-10 19:25|No Valid Permit Displayed|10th & Q Street|NE TAT237
EF0400384|2013-12-10 19:56|No Valid Permit Displayed|14th & W Street|SD C5132
EF0400385|2013-12-10 19:58|No Valid Permit Displayed|14th & W Street|NE 14L710
EF0400386|2013-12-10 20:01|No Valid Permit Displayed|14th & W Street|SD 32Z017
EF0300390|2013-12-10 20:02|No Valid Permit Displayed|Inside Loop|NE 44-966
EF0400387|2013-12-10 20:05|No Valid Permit Displayed|14th & W Street|NE SNV516
EF0400388|2013-12-10 20:09|No Valid Permit Displayed|14th & W Street|NE TDT682
EF0400389|2013-12-10 20:11|No Valid Permit Displayed|14th & W Street|NE TGP918
EF0400390|2013-12-10 20:14|No Valid Permit Displayed|14th & W Street|NE 29-4383
EF0400391|2013-12-10 20:18|No Valid Permit Displayed|Harper Schramm Smith|NE TGM356
EF0100364|2013-12-11 07:39|Expired Meter|Housing|NE TIE762
EF0100365|2013-12-11 07:40|Expired Meter|Housing|NE TEM089
EF0800400|2013-12-11 07:42|Expired Meter|Union|NE 28B250
EF0100366|2013-12-11 07:42|Expired Meter|Housing|NE TEL853
EF0800401|2013-12-11 07:52|Expired Meter|Housing|NE TEL853
EF0800402|2013-12-11 08:02|Parking in Unauthorized Area|Health Center|NE RUW446
EF0700466|2013-12-11 08:11|Parking in Unauthorized Area|Dental North|NE 42-1827
EF0100367|2013-12-11 08:24|Parking in Unauthorized Area|Housing|NE RWA465
EF0800403|2013-12-11 08:24|Parking in Unauthorized Area|Inside Loop|NE SEV771
EF0800404|2013-12-11 08:47|Expired Meter|13th & R Lot|CA 3UCV723
EF0400392|2013-12-11 09:32|Parking in Unauthorized Area|Harper Schramm Smith|NE 24B275
EF0800405|2013-12-11 09:36|Expired Meter|Union|NE TGZ182
EF0400393|2013-12-11 09:41|Parking in Unauthorized Area|Harper Schramm Smith|NE RYU619
EF0400394|2013-12-11 09:55|Expired Meter|Housing|NE TIE762
EF0700473|2013-12-11 10:05|No Valid Permit Displayed|Dental North|NE 13G150
EF0400395|2013-12-11 10:07|Expired Meter|Sandoz|NE 15G327
EF0400396|2013-12-11 10:17|Parking in Unauthorized Area|Beadle South|OR 979EVZ
EF0700474|2013-12-11 10:24|No Valid Permit Displayed|Dental North|NE 24E878
EF0700475|2013-12-11 10:34|Parking in Unauthorized Area|Judging Pavilion|IA 798WNL
EF0700476|2013-12-11 10:39|No Valid Permit Displayed|Burr|NE SNF107
EF0400397|2013-12-11 10:47|No Valid Permit Displayed|19th & Vine Parking Garage|NE 3B798
EF0700477|2013-12-11 11:15|No Valid Permit Displayed|Dental North|NE STA958
EF0700478|2013-12-11 11:19|No Valid Permit Displayed|Dental North|NE SNT807
EF0700479|2013-12-11 12:13|Parking in Unauthorized Area|10th & U Street|NE 4A8327
EF0700480|2013-12-11 12:41|Expired Meter|14th & Avery Parking Garage|NE SLE000
EF0700481|2013-12-11 12:43|Expired Meter|14th & Avery Parking Garage|MO SJ5L3W
EF0700482|2013-12-11 12:47|Expired Meter|Sapp Drive|ND JVD790
EF0700483|2013-12-11 12:49|Expired Meter|Sapp Drive|NE 24B922
EF0700484|2013-12-11 12:50|Expired Meter|Sapp Drive|NE SXV945
EF0600367|2013-12-11 13:14|Expired Meter|Abel|NE TGU611
EF0800406|2013-12-11 13:43|Parking in Unauthorized Area|Alexander North|NE 18671
EF0700485|2013-12-11 13:47|Expired Meter|Housing|NE SXT639
EF0700486|2013-12-11 13:49|Expired Meter|Housing|NE IRNMAN9
EF0600368|2013-12-11 13:52|No Valid Permit Displayed|19th Street/R-U Street|VN CC842705
EF0600369|2013-12-11 14:41|Expired Meter|Abel|NE SXX139
EF0600370|2013-12-11 14:46|Expired Meter|Abel|NE TGT361
EF0800407|2013-12-11 14:56|Expired Meter|13th & R Lot|NE SCB038
EF0700487|2013-12-11 15:29|Parking in Unauthorized Area|South Stadium|NE 55E594
EF0800408|2013-12-11 16:22|No Valid Permit Displayed|Inside Loop|NE SCG448
EF0800409|2013-12-11 16:24|No Valid Permit Displayed|Inside Loop|NE 19B935
EF0800411|2013-12-11 16:39|No Valid Permit Displayed|14th & R Accessible Parking|NE QATAR
EF0800412|2013-12-11 16:44|Expired Meter|13th & R Lot|NE SSK363
EF0800413|2013-12-11 16:45|Expired Meter|13th & R Lot|NE SEM905
EF0800414|2013-12-11 16:47|Expired Meter|13th & R Lot|NE RRH391
EF0800415|2013-12-11 16:50|Expired Meter|13th & R Lot|NE RTC174
EF0100368|2013-12-11 16:51|No Valid Permit Displayed|Boathouse|NE SLG308
EF0600371|2013-12-11 17:17|Improper Parking|19th & Vine Parking Garage|NE 45A860
EF0600372|2013-12-11 17:19|Improper Parking|19th & Vine Parking Garage|NE 16E122
EF0600373|2013-12-11 17:20|Improper Parking|19th & Vine Parking Garage|NE SPL538
EF0100369|2013-12-11 17:41|No Valid Permit Displayed|Engineering|NE SSV226
EF0200149|2013-12-11 17:51|Expired Meter|North Stadium|CA 6UWR179
EF0200150|2013-12-11 17:58|Expired Meter|North Stadium|AL CBRJR
EF0200151|2013-12-11 18:05|Expired Meter|Sapp Drive|NE 54B164
EF0200152|2013-12-11 18:06|Expired Meter|Sapp Drive|NE 48H455
EF0200153|2013-12-11 18:07|Expired Meter|Sapp Drive|NE 16K113
EF0200154|2013-12-11 18:09|Expired Meter|Sapp Drive|NE TEJ418
EF0800416|2013-12-11 18:22|Expired Meter|Union|NE TEH890
EF0800417|2013-12-11 18:23|Expired Meter|Union|NE SLH736
EF0800418|2013-12-11 18:24|Expired Meter|Union|NE SNY429
EF0300391|2013-12-11 18:26|No Valid Permit Displayed|Sandoz|NE TEN978
EF0800419|2013-12-11 18:27|No Valid Permit Displayed|Union|OH EVG3944
EF0500339|2013-12-11 18:30|Improper Parking|East Union|NE 19-1276
EF0500340|2013-12-11 18:33|Expired Meter|East Union|NE RSJ886
EF0500341|2013-12-11 18:35|No Parking Area; Fail,Dead,OOO|East Union|NE 56B221
EF0500342|2013-12-11 18:36|Expired Meter|East Union|NE 9C9244
EF0500343|2013-12-11 18:37|Expired Meter|East Union|NE TII107
EF0500344|2013-12-11 18:39|Expired Meter|East Union|NE 66C994
EF0100370|2013-12-11 18:40|No Valid Permit Displayed|Harper Schramm Smith|NE 2-2646
EF0500345|2013-12-11 18:40|Expired Meter|East Union|NE SCC182
EF0800420|2013-12-11 18:40|Parking in Unauthorized Area|Alexander East|NE TES682
EF0500346|2013-12-11 18:42|Expired Meter|East Union|NE 24G612
EF0500347|2013-12-11 18:43|Expired Meter|East Union|IA AJC889
EF0300392|2013-12-11 18:44|No Valid Permit Displayed|19th Street/R-U Street|VN CC842705
EF0500348|2013-12-11 18:44|Expired Meter|East Union|SD 1XK479
EF0500349|2013-12-11 18:51|Expired Meter|Dental North|NE SEG862
EF0300393|2013-12-11 18:52|No Valid Permit Displayed|10th & Q Street|NE TGY119
EF0500350|2013-12-11 18:52|Expired Meter|Dental North|NE SNU485
EF0800421|2013-12-11 18:52|No Valid Permit Displayed|Westbrook Music Building|CO 693DXT
EF0500351|2013-12-11 18:54|Expired Meter|Dental North|NE 15L225
EF0800422|2013-12-11 18:54|No Valid Permit Displayed|Westbrook Music Building|NE SEC856
EF0300394|2013-12-11 18:55|No Valid Permit Displayed|10th & Q Street|UT Y472EL
EF0300395|2013-12-11 19:00|No Valid Permit Displayed|Westbrook Music Building|NE SIH492
EF0500352|2013-12-11 19:02|Expired Meter|Law College South|NE SSY526
